date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:29:30	199479/199479	---M--	200	added ('OK')	image/jpeg	etag:%2230b37-54a9d3ec011f0%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/img_1694_raddning.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/img_1694_raddning.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/)
14:29:30	79668/79668	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:19:28%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/invanarperspektiv/future/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/invanarperspektiv/future/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/invanarperspektiv/)
14:29:31	80673/80673	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:12:58%20GMT	https://arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/resultatrakning/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/resultatrakning/index.html	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/)
14:29:32	88642/88642	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:12:58%20GMT	https://arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/balansrakning/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/balansrakning/index.html	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/)
14:29:35	83855/83855	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:12:58%20GMT	https://arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/kassaflodesanalys/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/kassaflodesanalys/index.html	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/)
14:29:37	206932/206932	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:12:58%20GMT	https://arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/noter/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/noter/index.html	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/)
14:29:40	89551/89551	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:13:13%20GMT	https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/balansrakning/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/balansrakning/index.html	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/)
14:29:41	84777/84777	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:13:13%20GMT	https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/kassaflodesanalys/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/kassaflodesanalys/index.html	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/)
14:29:44	63988/63988	U-----	200	untouched ('')	image/jpeg	etag:%22f9f4-54aad8864e240%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/staden_dsc_5842-edit-2-400x225.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/staden_dsc_5842-edit-2-400x225.jpg	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/)
14:29:44	82953/82953	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:13:30%20GMT	https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/driftredovisning-2/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/driftredovisning-2/index.html	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/)
